model,task,mode,nshot,accuracy_raw,accuracy_raw_std,accuracy_raw_ci,parse_errors
starcoderplus,proofwriter,baseline,8,0.3478833333333333,0.0628111609862805,0.02668634387600317,0
starcoderplus,proofwriter,scratchpad,8,0.3998166666666667,0.062278226532231966,0.0264599180007162,0
starcoderplus,proofwriter,cot,8,0.3493166666666666,0.061339943031528094,0.02606127298668067,0
starcoderplus,proofwriter,neurosymbolic,8,0.7840166666666667,0.052077183636939854,0.0221258389242749,1
