model,task,mode,nshot,accuracy_raw,accuracy_raw_std,accuracy_raw_ci,parse_errors
gpt-4-0613,proofwriter,baseline,8,0.5503499999999999,0.06586720436690106,0.027984753637495034,0
gpt-4-0613,proofwriter,scratchpad,8,0.5185,0.06525569366389078,0.027724943364159163,0
gpt-4-0613,proofwriter,cot,8,0.64965,0.06188375976152565,0.02629232237399272,0
gpt-4-0613,proofwriter,neurosymbolic,8,0.9835999999999999,0.016412596788239617,0.00697315882896697,0
