model,task,mode,nshot,accuracy_raw,accuracy_raw_std,accuracy_raw_ci,parse_errors
gpt-4-0613,proofwriter,baseline,8,0.3990833333333333,0.06440318962080475,0.027362743148588463,0
gpt-4-0613,proofwriter,scratchpad,8,0.4808333333333334,0.06442803909962046,0.027373300854040845,0
gpt-4-0613,proofwriter,cot,8,0.7363,0.05479333901123385,0.023279841735254565,0
gpt-4-0613,proofwriter,neurosymbolic,8,0.9500666666666666,0.028411578234546868,0.012071121356803044,1
