model,task,mode,nshot,accuracy_raw,accuracy_raw_std,accuracy_raw_ci,parse_errors
gpt-3.5-turbo-16k-0613,proofwriter,baseline,8,0.28125,0.0569828799825975,0.02421010384751151,0
gpt-3.5-turbo-16k-0613,proofwriter,scratchpad,8,0.2999,0.059151321953857375,0.02513140170622867,0
gpt-3.5-turbo-16k-0613,proofwriter,cot,8,0.32043333333333335,0.059630631576583375,0.025335044199287147,0
gpt-3.5-turbo-16k-0613,proofwriter,neurosymbolic,8,0.9662999999999999,0.02309109977651322,0.00981062950334143,1
