model,task,mode,nshot,accuracy_raw,accuracy_raw_std,accuracy_raw_ci,parse_errors
starcoderplus,proofwriter,baseline,8,0.40058333333333335,0.06322748830831239,0.0268632273136958,0
starcoderplus,proofwriter,scratchpad,8,0.38188333333333335,0.06206499953006258,0.026369325038984693,0
starcoderplus,proofwriter,cot,8,0.3986833333333334,0.061034505268195094,0.025931502782515808,0
starcoderplus,proofwriter,neurosymbolic,8,0.9503999999999999,0.028074424897641857,0.011927876275096078,0
